meter_id,timestamp,voltage,current,power,temperature,frequency,power_factor,is_anomaly
ANM-011,2025-01-09T07:00:00,234.68,4.667,1.023,36.54,49.861,0.934,0
ANM-011,2025-01-09T08:00:00,228.06,40.506,8.314,37.49,49.907,0.9,0
ANM-011,2025-01-09T09:00:00,236.1,71.14,15.906,39.02,50.098,0.947,0
ANM-011,2025-01-09T10:00:00,225.15,80.993,16.959,40.48,49.891,0.93,0
ANM-011,2025-01-09T11:00:00,222.96,80.312,16.438,40.9,49.98,0.918,0
ANM-011,2025-01-09T12:00:00,219.86,83.573,16.886,40.19,49.98,0.919,0
ANM-011,2025-01-09T13:00:00,231.64,87.613,18.326,40.33,49.852,0.903,0
ANM-011,2025-01-09T14:00:00,228.9,88.21,18.273,39.89,49.964,0.905,0
ANM-011,2025-01-09T15:00:00,217.92,87.84,17.649,38.85,49.904,0.922,0
ANM-011,2025-01-09T16:00:00,227.3,81.064,16.749,38.56,49.874,0.909,0
ANM-011,2025-01-09T17:00:00,231.35,74.643,16.198,36.66,50.039,0.938,0
ANM-011,2025-01-09T18:00:00,229.4,83.735,16.366,35.55,50.138,0.852,0
ANM-011,2025-01-09T19:00:00,227.56,54.029,10.846,36.41,49.929,0.894,1
ANM-011,2025-01-09T20:00:00,221.52,30.725,6.208,34.48,50.093,0.912,1
ANM-011,2025-01-09T21:00:00,226.37,22.323,4.517,33.12,49.936,0.895,1
ANM-011,2025-01-09T22:00:00,226.84,17.907,3.745,32.8,49.972,0.932,1
ANM-011,2025-01-09T23:00:00,233.87,17.419,3.639,32.26,50.018,0.928,1
ANM-011,2025-01-10T00:00:00,226.26,13.347,2.743,33.1,49.812,0.895,1
ANM-011,2025-01-10T01:00:00,233.81,8.813,2.166,32.18,49.969,0.912,1
ANM-011,2025-01-10T02:00:00,222.57,9.913,1.882,33.61,50.044,0.927,1
ANM-011,2025-01-10T03:00:00,240.53,10.025,2.321,33.5,49.975,0.936,1
ANM-011,2025-01-10T04:00:00,226.03,10.136,2.156,34.88,50.022,0.927,1
ANM-011,2025-01-10T05:00:00,227.59,5.997,1.311,35.63,49.948,0.92,1
ANM-011,2025-01-10T06:00:00,228.09,5.289,1.221,37.48,50.101,0.918,1
ANM-011,2025-01-10T07:00:00,228.82,10.253,2.118,38.58,49.943,0.891,1
ANM-011,2025-01-10T08:00:00,237.75,46.807,9.924,39.94,50.023,0.894,1
ANM-011,2025-01-10T09:00:00,229.76,74.951,15.34,41.56,49.958,0.898,1
ANM-011,2025-01-10T10:00:00,224.4,87.803,17.267,42.49,49.929,0.871,1
ANM-011,2025-01-10T11:00:00,232.35,78.826,16.665,42.95,49.815,0.91,1
ANM-011,2025-01-10T12:00:00,235.12,84.955,18.278,42.56,50.023,0.912,1
ANM-011,2025-01-10T13:00:00,231.35,90.027,19.321,43.14,49.885,0.935,1
ANM-011,2025-01-10T14:00:00,223.74,86.368,17.275,43.08,50.046,0.887,1
ANM-011,2025-01-10T15:00:00,236.77,79.015,17.707,40.98,50.268,0.948,1
ANM-011,2025-01-10T16:00:00,225.19,81.739,16.605,40.59,49.679,0.906,1
ANM-011,2025-01-10T17:00:00,227.52,76.34,15.674,39.87,49.922,0.893,1
ANM-011,2025-01-10T18:00:00,229.91,77.101,15.798,38.36,49.945,0.881,1
ANM-011,2025-01-10T19:00:00,223.6,51.68,10.706,36.79,49.989,0.92,1
ANM-011,2025-01-10T20:00:00,236.61,32.689,6.832,35.14,50.046,0.915,1
ANM-011,2025-01-10T21:00:00,227.66,20.881,4.36,33.58,49.953,0.888,1
ANM-011,2025-01-10T22:00:00,234.48,18.362,4.013,33.04,49.911,0.948,1
ANM-011,2025-01-10T23:00:00,232.41,14.523,2.985,31.97,50.038,0.91,1
ANM-011,2025-01-11T00:00:00,225.48,8.31,1.877,32.22,50.066,0.913,1
ANM-011,2025-01-11T01:00:00,228.71,13.237,2.715,32.91,50.059,0.931,1
ANM-011,2025-01-11T02:00:00,238.14,11.101,2.286,32.92,49.961,0.917,1
ANM-011,2025-01-11T03:00:00,227.18,10.92,2.26,34.44,50.026,0.947,1
ANM-011,2025-01-11T04:00:00,235.26,8.756,1.865,34.82,49.829,0.888,1
ANM-011,2025-01-11T05:00:00,228.31,11.035,2.31,36.78,49.933,0.938,1
ANM-011,2025-01-11T06:00:00,229.85,10.778,2.081,36.85,50.147,0.912,1
ANM-011,2025-01-11T07:00:00,237.29,10.042,2.067,39.19,49.805,0.881,1
ANM-011,2025-01-11T08:00:00,227.13,40.309,8.46,40.27,50.13,0.93,1
ANM-011,2025-01-11T09:00:00,221.06,69.224,14.467,41.36,49.997,0.955,1
ANM-011,2025-01-11T10:00:00,223.74,83.063,17.124,42.62,49.943,0.916,1
ANM-011,2025-01-11T11:00:00,226.38,82.157,16.506,43.03,50.009,0.892,1
ANM-011,2025-01-11T12:00:00,227.33,87.345,17.996,43.67,49.941,0.915,1
ANM-011,2025-01-11T13:00:00,234.3,79.968,17.026,43.91,50.157,0.917,1
ANM-011,2025-01-11T14:00:00,233.55,90.38,18.829,43.45,50.151,0.889,1
ANM-011,2025-01-11T15:00:00,235.31,75.083,17.162,41.96,50.115,0.953,1
ANM-011,2025-01-11T16:00:00,228.99,79.223,16.94,40.23,50.112,0.922,1
ANM-011,2025-01-11T17:00:00,226.95,77.109,16.526,39.92,50.046,0.931,1
ANM-011,2025-01-11T18:00:00,231.16,76.968,16.451,39.57,50.036,0.918,1
ANM-011,2025-01-11T19:00:00,239.98,48.416,10.52,36.48,49.924,0.902,1
ANM-011,2025-01-11T20:00:00,223.68,32.526,6.67,36.16,49.868,0.903,1
ANM-011,2025-01-11T21:00:00,224.46,17.34,3.399,34.12,49.946,0.887,1
ANM-011,2025-01-11T22:00:00,223.78,19.002,4.132,32.95,49.904,0.928,1
ANM-011,2025-01-11T23:00:00,232.32,14.583,3.635,32.61,49.922,0.961,1
ANM-011,2025-01-12T00:00:00,224.22,5.968,1.299,32.76,49.913,0.938,1
ANM-011,2025-01-12T01:00:00,221.56,14.482,3.574,33.4,50.046,0.919,1
ANM-011,2025-01-12T02:00:00,236.97,13.798,3.275,33.71,50.078,0.968,1
ANM-011,2025-01-12T03:00:00,229.22,10.98,2.163,35.24,50.005,0.895,1
ANM-011,2025-01-12T04:00:00,222.86,7.878,1.578,35.38,49.843,0.912,1
ANM-011,2025-01-12T05:00:00,223.47,5.955,1.069,37.16,49.961,0.879,1
ANM-011,2025-01-12T06:00:00,224.62,4.62,1.088,37.56,49.749,0.918,1
ANM-011,2025-01-12T07:00:00,221.31,8.334,2.151,38.85,50.002,0.927,1
ANM-011,2025-01-12T08:00:00,226.18,43.332,9.026,41.62,50.14,0.892,1
ANM-011,2025-01-12T09:00:00,224.02,73.628,15.54,43.15,49.952,0.926,1
ANM-011,2025-01-12T10:00:00,226.1,79.899,16.365,44.0,50.122,0.913,1
ANM-011,2025-01-12T11:00:00,231.63,82.493,17.215,45.67,50.115,0.897,1
ANM-011,2025-01-12T12:00:00,232.41,82.264,17.318,44.37,49.909,0.91,1
ANM-011,2025-01-12T13:00:00,232.75,86.972,18.158,43.91,49.978,0.894,1
ANM-011,2025-01-12T14:00:00,231.6,85.814,17.997,43.33,50.067,0.919,1
ANM-011,2025-01-12T15:00:00,235.79,82.415,17.262,43.03,49.898,0.88,1
ANM-011,2025-01-12T16:00:00,230.6,84.353,18.393,42.45,50.04,0.942,1
ANM-011,2025-01-12T17:00:00,231.71,72.458,15.895,41.27,49.93,0.938,1
ANM-011,2025-01-12T18:00:00,227.04,77.136,15.756,40.07,50.083,0.913,1
ANM-011,2025-01-12T19:00:00,229.44,49.23,10.3,37.85,49.913,0.913,1
ANM-011,2025-01-12T20:00:00,231.96,30.129,6.535,36.25,50.019,0.939,1
ANM-011,2025-01-12T21:00:00,233.09,21.965,4.704,35.05,49.785,0.911,1
ANM-011,2025-01-12T22:00:00,235.1,18.698,3.644,34.5,49.933,0.878,1
ANM-011,2025-01-12T23:00:00,227.19,10.695,2.169,34.1,49.979,0.923,1
ANM-011,2025-01-13T00:00:00,231.41,6.358,1.369,33.44,49.841,0.92,1
ANM-011,2025-01-13T01:00:00,229.34,9.719,2.132,34.42,50.066,0.937,1
ANM-011,2025-01-13T02:00:00,231.1,10.965,2.487,35.29,50.054,0.91,1
ANM-011,2025-01-13T03:00:00,227.06,7.541,1.329,35.43,49.957,0.898,1
ANM-011,2025-01-13T04:00:00,226.99,6.73,1.405,36.2,50.066,0.901,1
ANM-011,2025-01-13T05:00:00,230.93,6.336,1.503,38.17,50.209,0.939,1
ANM-011,2025-01-13T06:00:00,232.36,7.721,1.318,39.87,50.094,0.939,1
ANM-011,2025-01-13T07:00:00,223.68,8.61,1.35,39.43,50.01,0.926,1
ANM-011,2025-01-13T08:00:00,239.64,40.126,8.531,42.49,49.952,0.909,1
ANM-011,2025-01-13T09:00:00,228.22,75.113,15.144,43.77,50.086,0.893,1
ANM-011,2025-01-13T10:00:00,230.82,77.528,16.258,43.94,50.032,0.899,1
ANM-011,2025-01-13T11:00:00,230.48,81.141,17.459,45.03,50.164,0.93,1
ANM-011,2025-01-13T12:00:00,219.62,91.142,18.305,44.96,50.039,0.903,1
ANM-011,2025-01-13T13:00:00,226.18,86.561,17.755,44.32,50.075,0.899,1
ANM-011,2025-01-13T14:00:00,222.75,88.598,18.227,44.1,50.04,0.915,1
ANM-011,2025-01-13T15:00:00,230.63,81.122,17.665,42.93,50.004,0.948,1
ANM-011,2025-01-13T16:00:00,231.92,84.548,17.706,42.87,49.94,0.896,1
ANM-011,2025-01-13T17:00:00,230.41,76.417,16.042,42.07,50.07,0.891,1
ANM-011,2025-01-13T18:00:00,218.76,77.233,15.853,40.31,50.076,0.935,1
ANM-011,2025-01-13T19:00:00,234.79,49.921,10.475,39.84,50.119,0.91,1
ANM-011,2025-01-13T20:00:00,220.89,29.136,5.673,37.07,50.023,0.921,1
ANM-011,2025-01-13T21:00:00,224.31,19.11,4.379,35.72,49.949,0.905,1
ANM-011,2025-01-13T22:00:00,223.62,20.148,4.521,34.52,49.998,0.904,1
ANM-011,2025-01-13T23:00:00,227.68,9.351,1.795,34.34,49.934,0.902,1
ANM-011,2025-01-14T00:00:00,233.99,12.842,2.743,35.04,50.082,0.926,1
ANM-011,2025-01-14T01:00:00,223.35,11.24,2.068,35.55,49.962,0.926,1
ANM-011,2025-01-14T02:00:00,234.12,8.475,1.51,34.9,50.095,0.895,1
ANM-011,2025-01-14T03:00:00,233.96,8.879,1.886,35.88,50.025,0.893,1
ANM-011,2025-01-14T04:00:00,214.22,12.884,2.115,36.93,49.92,0.911,1
ANM-011,2025-01-14T05:00:00,222.29,7.744,1.479,38.1,50.007,0.892,1
ANM-011,2025-01-14T06:00:00,234.15,4.457,1.329,40.55,50.134,0.933,1
ANM-011,2025-01-14T07:00:00,224.69,11.274,2.149,42.68,49.964,0.904,1
ANM-011,2025-01-14T08:00:00,221.46,49.841,10.07,42.88,50.02,0.913,1
ANM-011,2025-01-14T09:00:00,226.57,70.164,15.095,44.72,49.861,0.949,1
ANM-011,2025-01-14T10:00:00,229.02,75.22,16.333,44.38,49.963,0.917,1
ANM-011,2025-01-14T11:00:00,221.19,80.76,16.462,45.36,50.096,0.935,1
ANM-011,2025-01-14T12:00:00,227.46,82.124,17.486,45.96,50.034,0.926,1
ANM-011,2025-01-14T13:00:00,231.55,79.64,17.509,46.25,50.118,0.913,1
ANM-011,2025-01-14T14:00:00,222.94,92.89,18.834,45.99,50.114,0.917,1
ANM-011,2025-01-14T15:00:00,230.62,81.969,17.364,45.13,50.139,0.906,1
ANM-011,2025-01-14T16:00:00,226.2,82.88,17.393,43.15,49.783,0.94,1
ANM-011,2025-01-14T17:00:00,226.89,72.21,16.282,42.59,49.872,0.961,1
ANM-011,2025-01-14T18:00:00,221.24,72.117,15.413,40.04,50.04,0.923,1
ANM-011,2025-01-14T19:00:00,230.05,44.87,9.532,39.11,49.879,0.893,1
ANM-011,2025-01-14T20:00:00,228.43,22.318,5.106,37.97,49.881,0.915,1
ANM-011,2025-01-14T21:00:00,234.83,22.179,4.475,36.92,50.114,0.907,1
ANM-011,2025-01-14T22:00:00,230.23,20.742,4.422,36.67,50.1,0.918,1
ANM-011,2025-01-14T23:00:00,223.35,17.031,3.793,35.71,50.139,0.927,1
ANM-011,2025-01-15T00:00:00,235.31,11.676,2.307,35.43,49.965,0.918,1
ANM-011,2025-01-15T01:00:00,230.83,9.947,2.007,35.58,49.994,0.919,1
ANM-011,2025-01-15T02:00:00,221.58,6.215,1.434,36.14,49.993,0.898,1
ANM-011,2025-01-15T03:00:00,231.66,8.552,2.038,36.67,49.925,0.92,1
ANM-011,2025-01-15T04:00:00,237.52,7.28,1.71,38.9,50.1,0.875,1
ANM-011,2025-01-15T05:00:00,228.24,8.864,1.57,39.16,50.046,0.923,1
ANM-011,2025-01-15T06:00:00,227.84,8.585,1.438,40.23,49.943,0.942,1
ANM-011,2025-01-15T07:00:00,227.99,5.587,1.44,42.0,50.124,0.884,1
ANM-011,2025-01-15T08:00:00,236.66,39.857,9.405,43.73,50.043,0.946,1
ANM-011,2025-01-15T09:00:00,234.5,68.99,15.376,45.48,50.0,0.883,1
ANM-011,2025-01-15T10:00:00,229.28,79.158,16.423,45.77,50.217,0.882,1
ANM-011,2025-01-15T11:00:00,230.7,76.227,16.946,45.57,50.047,0.931,1
ANM-011,2025-01-15T12:00:00,237.5,83.25,18.021,47.14,49.996,0.906,1
ANM-011,2025-01-15T13:00:00,226.49,79.102,17.632,46.1,49.985,0.922,1
ANM-011,2025-01-15T14:00:00,220.95,88.915,18.03,47.09,50.155,0.897,1
ANM-011,2025-01-15T15:00:00,218.73,81.279,17.561,45.81,50.052,0.932,1
ANM-011,2025-01-15T16:00:00,219.53,91.192,17.948,44.2,49.968,0.876,1
ANM-011,2025-01-15T17:00:00,234.06,73.498,16.039,43.37,49.989,0.912,1
ANM-011,2025-01-15T18:00:00,237.88,69.185,15.577,41.28,50.188,0.926,1
ANM-011,2025-01-15T19:00:00,232.52,46.618,10.338,40.33,50.002,0.941,1
ANM-011,2025-01-15T20:00:00,225.74,23.085,5.289,39.3,50.127,0.927,1
ANM-011,2025-01-15T21:00:00,226.86,21.498,3.645,37.12,50.028,0.923,1
ANM-011,2025-01-15T22:00:00,231.69,19.32,4.16,37.26,49.985,0.891,1
ANM-011,2025-01-15T23:00:00,227.41,17.943,4.048,37.23,49.876,0.944,1
ANM-011,2025-01-16T00:00:00,236.99,7.027,1.402,35.62,49.899,0.924,1
ANM-011,2025-01-16T01:00:00,228.37,9.372,2.547,36.75,49.866,0.909,1
ANM-011,2025-01-16T02:00:00,228.47,10.442,1.293,37.51,50.083,0.935,1
ANM-011,2025-01-16T03:00:00,224.72,5.607,0.632,38.61,49.916,0.933,1
ANM-011,2025-01-16T04:00:00,230.64,2.145,0.112,39.24,50.016,0.91,1
ANM-011,2025-01-16T05:00:00,226.4,7.132,1.188,39.96,49.889,0.868,1
ANM-011,2025-01-16T06:00:00,232.55,6.155,1.344,40.97,49.969,0.941,1
ANM-011,2025-01-16T07:00:00,240.63,6.099,1.565,43.04,49.964,0.92,1
ANM-011,2025-01-16T08:00:00,232.76,40.604,8.459,44.83,49.942,0.9,1
ANM-011,2025-01-16T09:00:00,238.02,71.064,15.08,47.12,49.909,0.887,1
ANM-011,2025-01-16T10:00:00,220.97,84.506,17.265,46.27,49.955,0.92,1
ANM-011,2025-01-16T11:00:00,225.17,83.088,17.687,47.73,49.975,0.917,1
ANM-011,2025-01-16T12:00:00,223.47,80.229,16.988,49.04,50.041,0.904,1
ANM-011,2025-01-16T13:00:00,226.61,85.147,17.27,47.67,49.877,0.907,1
ANM-011,2025-01-16T14:00:00,226.21,88.483,17.954,47.84,50.036,0.909,1
ANM-011,2025-01-16T15:00:00,221.63,81.44,16.562,46.0,50.158,0.905,1
ANM-011,2025-01-16T16:00:00,230.2,87.848,17.754,45.8,50.017,0.883,1
ANM-011,2025-01-16T17:00:00,224.37,81.045,16.54,43.9,49.88,0.895,1
ANM-011,2025-01-16T18:00:00,238.2,68.386,14.869,42.81,49.921,0.907,1
ANM-011,2025-01-16T19:00:00,228.49,46.035,9.626,41.64,50.136,0.876,1
ANM-011,2025-01-16T20:00:00,234.49,25.619,5.704,40.79,50.013,0.92,1
ANM-011,2025-01-16T21:00:00,227.37,17.1,3.616,39.9,49.92,0.886,1
ANM-011,2025-01-16T22:00:00,225.62,16.391,3.118,38.61,50.042,0.893,1
ANM-011,2025-01-16T23:00:00,228.85,13.507,2.816,37.0,49.898,0.931,1
ANM-011,2025-01-17T00:00:00,222.03,8.348,2.11,38.16,49.999,0.902,1
ANM-011,2025-01-17T01:00:00,218.55,6.812,1.826,38.09,50.031,0.912,1
ANM-011,2025-01-17T02:00:00,223.94,12.305,2.355,38.95,49.948,0.94,1
ANM-011,2025-01-17T03:00:00,234.05,5.636,1.266,39.37,50.066,0.918,1
ANM-011,2025-01-17T04:00:00,219.97,9.843,1.818,40.02,50.137,0.913,1
ANM-011,2025-01-17T05:00:00,221.82,4.983,1.121,41.25,50.041,0.913,1
ANM-011,2025-01-17T06:00:00,233.09,7.404,2.104,43.05,49.904,0.917,1
ANM-011,2025-01-17T07:00:00,223.2,6.838,1.012,43.63,50.016,0.911,1
ANM-011,2025-01-17T08:00:00,235.35,32.769,7.731,46.17,50.075,0.939,1
ANM-011,2025-01-17T09:00:00,236.04,73.781,16.166,46.95,50.18,0.914,1
ANM-011,2025-01-17T10:00:00,227.91,73.307,16.113,48.57,50.054,0.898,1
ANM-011,2025-01-17T11:00:00,238.31,73.155,16.55,49.09,50.052,0.919,1
ANM-011,2025-01-17T12:00:00,216.5,78.628,17.0,48.77,49.921,0.919,1
ANM-011,2025-01-17T13:00:00,231.75,82.445,17.041,49.31,49.949,0.89,1
ANM-011,2025-01-17T14:00:00,220.89,86.893,17.53,47.95,50.018,0.891,1
ANM-011,2025-01-17T15:00:00,222.58,83.581,18.342,48.02,49.925,0.905,1
ANM-011,2025-01-17T16:00:00,231.46,82.883,17.643,45.87,50.097,0.911,1
ANM-011,2025-01-17T17:00:00,233.75,79.542,16.9,45.57,49.936,0.89,1
ANM-011,2025-01-17T18:00:00,225.0,67.841,14.309,44.13,50.136,0.929,1
ANM-011,2025-01-17T19:00:00,221.78,49.889,10.716,43.27,49.952,0.906,1
ANM-011,2025-01-17T20:00:00,221.19,27.597,6.578,40.9,50.073,0.928,1
ANM-011,2025-01-17T21:00:00,230.15,23.229,4.978,39.58,50.102,0.914,1
ANM-011,2025-01-17T22:00:00,230.04,19.402,3.745,39.18,49.845,0.911,1
ANM-011,2025-01-17T23:00:00,236.67,5.631,1.743,38.23,50.003,0.876,1
ANM-011,2025-01-18T00:00:00,236.65,6.774,1.475,38.71,50.048,0.963,1
ANM-011,2025-01-18T01:00:00,218.28,7.3,0.886,38.94,49.845,0.938,1
ANM-011,2025-01-18T02:00:00,231.63,10.8,2.043,39.33,50.088,0.898,1
ANM-011,2025-01-18T03:00:00,230.69,11.033,2.244,40.3,50.107,0.896,1
ANM-011,2025-01-18T04:00:00,232.93,10.896,2.578,41.27,49.952,0.925,1
ANM-011,2025-01-18T05:00:00,230.51,4.263,1.166,41.89,49.852,0.909,1
ANM-011,2025-01-18T06:00:00,232.48,9.244,1.754,43.91,49.939,0.873,1
ANM-011,2025-01-18T07:00:00,232.28,10.279,1.758,45.64,50.05,0.933,1
ANM-011,2025-01-18T08:00:00,231.51,40.377,8.732,46.82,49.877,0.896,1
ANM-011,2025-01-18T09:00:00,223.12,72.459,15.44,49.4,49.831,0.911,1
ANM-011,2025-01-18T10:00:00,229.17,79.947,16.152,48.79,50.045,0.869,1
ANM-011,2025-01-18T11:00:00,209.35,85.599,16.838,49.82,50.102,0.907,1
ANM-011,2025-01-18T12:00:00,232.69,75.263,17.484,50.39,49.906,0.953,1
ANM-011,2025-01-18T13:00:00,228.31,87.641,18.389,50.54,50.161,0.893,1
ANM-011,2025-01-18T14:00:00,222.98,81.956,17.15,49.05,49.983,0.88,1
ANM-011,2025-01-18T15:00:00,224.22,82.871,17.594,49.67,50.037,0.913,1
ANM-011,2025-01-18T16:00:00,223.43,86.551,17.968,48.29,49.679,0.886,1
ANM-011,2025-01-18T17:00:00,217.99,73.417,15.704,46.69,50.19,0.917,1
ANM-011,2025-01-18T18:00:00,225.84,75.86,15.311,45.52,50.124,0.89,1
ANM-011,2025-01-18T19:00:00,226.62,47.584,10.349,42.97,50.12,0.931,1
ANM-011,2025-01-18T20:00:00,227.43,25.772,5.525,41.81,49.832,0.908,1
ANM-011,2025-01-18T21:00:00,226.05,20.78,5.293,42.88,50.196,0.899,1
ANM-011,2025-01-18T22:00:00,221.37,15.592,3.961,40.54,50.051,0.915,1
ANM-011,2025-01-18T23:00:00,222.19,16.299,3.597,40.05,49.913,0.868,1
ANM-011,2025-01-19T00:00:00,223.73,8.477,1.678,40.09,49.966,0.914,1
ANM-011,2025-01-19T01:00:00,223.87,10.626,1.813,40.05,50.041,0.886,1
ANM-011,2025-01-19T02:00:00,220.15,4.368,1.458,40.85,50.021,0.919,1
ANM-011,2025-01-19T03:00:00,218.89,5.61,1.375,41.47,49.966,0.919,1
ANM-011,2025-01-19T04:00:00,216.87,6.04,1.195,42.45,49.926,0.925,1
ANM-011,2025-01-19T05:00:00,221.55,7.189,1.273,43.26,49.976,0.931,1
ANM-011,2025-01-19T06:00:00,223.63,9.237,1.607,45.77,49.953,0.927,1
ANM-011,2025-01-19T07:00:00,235.17,5.648,1.779,47.24,50.015,0.909,1
ANM-011,2025-01-19T08:00:00,227.96,41.038,8.45,48.34,49.863,0.878,1
ANM-011,2025-01-19T09:00:00,219.4,83.537,15.705,49.73,49.942,0.881,1
ANM-011,2025-01-19T10:00:00,236.43,74.853,15.982,50.3,50.003,0.899,1
ANM-011,2025-01-19T11:00:00,225.02,78.679,17.074,51.62,49.858,0.932,1
ANM-011,2025-01-19T12:00:00,216.16,90.436,18.024,50.69,49.866,0.925,1
ANM-011,2025-01-19T13:00:00,216.06,88.876,17.355,50.37,50.117,0.884,1
ANM-011,2025-01-19T14:00:00,229.87,79.613,17.876,50.91,49.87,0.901,1
ANM-011,2025-01-19T15:00:00,226.5,89.222,18.518,51.1,50.017,0.927,1
ANM-011,2025-01-19T16:00:00,231.42,73.503,16.212,49.53,49.869,0.939,1
ANM-011,2025-01-19T17:00:00,233.25,73.754,16.328,47.78,50.01,0.918,1
ANM-011,2025-01-19T18:00:00,233.6,77.262,15.599,46.63,49.982,0.888,1
ANM-011,2025-01-19T19:00:00,229.43,47.355,10.73,45.22,50.049,0.907,1
ANM-011,2025-01-19T20:00:00,234.11,21.888,5.978,44.05,50.035,0.914,1
ANM-011,2025-01-19T21:00:00,225.36,17.687,3.979,42.12,49.908,0.887,1
ANM-011,2025-01-19T22:00:00,225.7,20.497,4.605,42.24,49.816,0.904,1
ANM-011,2025-01-19T23:00:00,227.3,14.466,3.388,41.54,49.983,0.914,1
ANM-011,2025-01-20T00:00:00,236.56,5.756,1.436,41.5,50.016,0.932,1
ANM-011,2025-01-20T01:00:00,227.82,4.158,1.331,42.04,49.927,0.904,1
ANM-011,2025-01-20T02:00:00,230.98,2.842,2.079,41.61,50.002,0.892,1
ANM-011,2025-01-20T03:00:00,226.8,7.446,1.725,42.87,49.888,0.9,1
ANM-011,2025-01-20T04:00:00,221.63,6.258,1.883,44.35,50.015,0.917,1
ANM-011,2025-01-20T05:00:00,227.87,4.079,0.827,44.86,49.857,0.927,1
ANM-011,2025-01-20T06:00:00,229.61,3.36,1.481,46.38,50.067,0.943,1
ANM-011,2025-01-20T07:00:00,238.95,7.991,2.374,48.94,50.075,0.929,1
ANM-011,2025-01-20T08:00:00,229.93,33.098,8.317,50.56,49.932,0.909,1
ANM-011,2025-01-20T09:00:00,229.17,67.854,14.797,51.17,49.947,0.902,1
ANM-011,2025-01-20T10:00:00,238.85,70.314,16.397,51.91,49.964,0.913,1
ANM-011,2025-01-20T11:00:00,226.74,87.613,17.292,52.29,49.983,0.882,1
ANM-011,2025-01-20T12:00:00,217.08,82.525,16.424,52.51,50.015,0.893,1
ANM-011,2025-01-20T13:00:00,216.89,85.159,18.31,53.23,50.12,0.939,1
ANM-011,2025-01-20T14:00:00,231.14,83.831,17.585,51.08,49.974,0.902,1
ANM-011,2025-01-20T15:00:00,240.85,88.848,18.367,50.67,49.919,0.866,1
ANM-011,2025-01-20T16:00:00,211.86,84.66,16.896,50.57,50.123,0.905,1
ANM-011,2025-01-20T17:00:00,230.23,73.96,16.531,49.89,49.817,0.949,1
ANM-011,2025-01-20T18:00:00,217.47,80.426,16.859,48.59,49.974,0.917,1
ANM-011,2025-01-20T19:00:00,216.09,52.718,11.285,46.33,50.026,0.886,1
ANM-011,2025-01-20T20:00:00,225.68,24.74,5.438,44.35,50.023,0.893,1
ANM-011,2025-01-20T21:00:00,226.46,19.449,3.965,44.53,50.099,0.898,1
ANM-011,2025-01-20T22:00:00,235.39,18.592,3.864,43.1,49.985,0.88,1
ANM-011,2025-01-20T23:00:00,240.81,10.59,2.863,42.63,49.983,0.932,1
ANM-011,2025-01-21T00:00:00,230.48,3.046,1.208,42.59,49.786,0.875,1
ANM-011,2025-01-21T01:00:00,220.31,18.184,3.315,43.39,50.123,0.893,1
ANM-011,2025-01-21T02:00:00,221.13,11.49,2.586,43.58,49.951,0.913,1
ANM-011,2025-01-21T03:00:00,218.23,10.62,1.461,44.85,49.893,0.882,1
ANM-011,2025-01-21T04:00:00,223.95,3.028,0.852,46.4,49.849,0.951,1
ANM-011,2025-01-21T05:00:00,218.0,12.467,2.406,47.32,50.081,0.896,1
ANM-011,2025-01-21T06:00:00,226.96,8.812,1.945,47.67,49.902,0.909,1
ANM-011,2025-01-21T07:00:00,227.62,10.349,1.524,49.22,50.006,0.901,1
ANM-011,2025-01-21T08:00:00,227.31,45.106,9.545,51.69,50.071,0.919,1
ANM-011,2025-01-21T09:00:00,231.88,68.687,14.669,52.14,50.118,0.904,1
ANM-011,2025-01-21T10:00:00,232.34,76.193,16.271,53.69,49.933,0.916,1
ANM-011,2025-01-21T11:00:00,231.43,78.063,16.485,53.88,50.045,0.892,1
ANM-011,2025-01-21T12:00:00,228.03,83.367,17.241,54.51,50.11,0.902,1
ANM-011,2025-01-21T13:00:00,224.26,87.376,18.213,54.99,50.048,0.897,1
ANM-011,2025-01-21T14:00:00,216.76,91.905,18.591,53.66,50.184,0.862,1
ANM-011,2025-01-21T15:00:00,226.91,79.128,17.722,53.08,49.931,0.911,1
ANM-011,2025-01-21T16:00:00,228.06,77.298,16.866,52.17,50.003,0.93,1
ANM-011,2025-01-21T17:00:00,231.54,76.126,16.135,51.54,50.07,0.92,1
ANM-011,2025-01-21T18:00:00,224.54,74.231,15.498,50.9,49.932,0.898,1
ANM-011,2025-01-21T19:00:00,225.62,53.89,10.617,48.18,49.866,0.912,1
ANM-011,2025-01-21T20:00:00,227.4,26.96,6.184,46.28,50.116,0.931,1
ANM-011,2025-01-21T21:00:00,230.9,25.498,5.271,46.07,50.062,0.906,1
ANM-011,2025-01-21T22:00:00,231.34,16.262,4.004,44.16,50.034,0.941,1
ANM-011,2025-01-21T23:00:00,235.77,18.695,3.428,44.95,50.156,0.897,1
ANM-011,2025-01-22T00:00:00,220.06,13.654,2.896,44.26,49.98,0.911,1
ANM-011,2025-01-22T01:00:00,226.7,12.324,3.0,44.34,49.996,0.879,1
ANM-011,2025-01-22T02:00:00,221.25,18.908,3.285,45.52,50.008,0.88,1
ANM-011,2025-01-22T03:00:00,238.36,16.711,2.668,45.76,49.894,0.922,1
ANM-011,2025-01-22T04:00:00,227.97,6.024,1.554,47.71,50.051,0.934,1
